Symbole,Description,Prix,Prix - Devise,Changement de prix % 1 jour,Performance % 1 semaine,Performance % 1 mois,Performance % 3 mois,Performance % 6 mois,Performance % Année écoulée,Performance % 1 année,Performance % 5 années,Performance % 10 années,Performance % Tout l'historique,Moyenne mobile simple (21) 1 jour,Moyenne mobile simple (200) 1 jour
VBK,Vanguard Small-Cap Growth ETF,284.03,USD,0.18341504708827971,-0.7478072474403478,1.085486511495464,10.13610454069564,-1.8250319726245305,0.5522710376322956,10.668225209429183,31.173509444418773,137.24523889074504,484.9052718286655,283.6661904761907,274.69995000000006
IWO,iShares Russell 2000 Growth ETF,297.12,USD,0.5074081591231987,-1.3938669852648309,2.4516395986345345,13.192883538420508,0.48701298701298623,2.4410426148117446,8.20890086677836,30.47602318636923,121.07142857142857,282.22474820340085,294.534761904762,282.3887499999999
DFIC,Dimensional International Core Equity 2 ETF,32.19,USD,-0.35598204612289736,0.5309181761398957,3.3386837881219877,7.839195979899484,16.083663901911276,24.381761978361666,17.43889091572418,29.277108433734938,29.277108433734938,29.277108433734938,31.659285714285705,28.517999500000045
XLP,SPDR Select Sector Fund - Consumer Staples,82.47,USD,-0.9012256669069935,0.1457194899817906,2.472664015904566,1.4890475018459188,1.5265296072879415,4.683929931454681,0.7451746884925475,28.0391243595715,81.65198237885463,218.7246376811594,81.63857142857132,80.77455000000005
SCZ,iShares MSCI EAFE Small-Cap ETF,75.12,USD,-0.45056983832492614,0.3205128205128327,2.5669033315128478,8.712011577424038,17.06404862085087,23.471400394477318,15.373982491168798,27.75510204081634,60.341515474919966,46.77611308638397,74.332380952381,66.42355000000003
XLV,SPDR Select Sector Fund - Health Care,137.04,USD,-0.3345454545454603,2.991131820231467,4.363719442540545,5.472177326252586,-5.801484740170469,-0.882395486764067,-11.43854207057,27.680983881487,103.3536132957412,452.2911377100713,133.57285714285743,139.6451999999999
DFUV,Dimensional US Marketwide Value ETF,43.48,USD,-0.11486331265794684,0.4157043879907615,2.065727699530506,9.054426887383997,1.186874563649053,5.533980582524257,7.040866568193008,27.17168762796139,27.17168762796139,27.17168762796139,42.96904761904761,41.740600000000015
VHT,Vanguard Health Care ETF,254.08,USD,-0.2159996858186321,2.928904192829661,4.66304168726315,6.666666666666677,-5.190492182544123,-0.3529688603027599,-10.465853830432012,23.339805825242724,101.26742712294045,409.4846601163024,247.179523809524,256.62449999999995
EFG,iShares MSCI EAFE Growth ETF,111.08,USD,-0.7771326485038004,0.09912588988014728,0.6797788452823348,3.4938973260039132,5.982253601755553,14.728361908696556,5.040189125295506,22.38871749669457,74.54431175361408,117.59059745347699,110.33404761904748,104.25452499999982
DFAT,Dimensional U.S. Targeted Value ETF,56.49,USD,0,-0.615763546798032,1.9675090252707643,11.310344827586212,-0.5282620179609037,0.6593014967925954,4.417744916820704,21.77193360638069,21.77193360638069,21.77193360638069,55.533333333333424,54.53810000000008
ETHA,iShares Ethereum Trust - iShares Ethereum Trust ETF,31.94,USD,-2.94743239137039,-6.961840955432558,14.05106231030174,64.8090815273478,49.322113136979894,21.699371308820727,63.54326676907322,20.120345994734866,20.120345994734866,20.120345994734866,30.39619047619046,21.428725
SPEM,SPDR Index Shares Fund SPDR Portfolio Emerging Markets ETF,44.3,USD,-0.11273957158963756,0.3170289855072477,1.4194139194139135,7.030683740033816,8.979089790897907,15.394634019275845,14.737114737114732,18.48087723990371,66.93672984889022,54.624781849912736,43.83380952380945,40.465400000000045
0056,YUANTA SECURITIES INV TRUST CO LTD P-SHS TW DIVIDEND PLUS EXC,34.6,TWD,-0.31691155286660744,-1.3120365088419874,0.23174971031285715,0.3771395416304107,-6.080347448425629,-5.567685589519648,-10.524950117659687,15.371790596865631,70.35943724074038,37.84860557768924,34.9447619047619,35.365150000000014
VWO,Vanguard FTSE Emerging Markets ETF,51.27,USD,-0.1752336448598059,0.019508388607111033,1.1841326228537623,8.09614168247945,9.762363519588957,16.549215730847923,14.441964285714299,15.032533094009429,63.020667726550094,103.85685884691851,50.76523809523809,46.60514999999971
IEMG,iShares Core MSCI Emerging Markets ETF,61.76,USD,-0.16165535079211352,-0.32278889606198,0.8655887636779376,8.217977921850355,10.364546104360253,18.200956937799038,13.072134749176126,15.009310986964609,58.725263428424576,25.451960186877923,61.411428571428566,55.891350000000045
SCHE,Schwab Emerging Markets Equity ETF,31.37,USD,-0.09554140127387767,0.09572431397575347,1.5210355987055095,8.209727492238713,10.49665375132089,17.799474277131065,15.161527165932462,14.824304538799415,64.67191601049869,23.894105887004,31.04904761904758,28.37629999999993
IB01,iShares $ Treasury Bond 0-1yr UCITS ETF USD (Accumulating),117.1,USD,0.01708233686367955,0.08547008547008061,0.41159320871204746,0.6878761822871858,-3.5896591470442942,2.755352755352756,4.441669639671771,14.717193121271041,18.05378843125902,18.05378843125902,116.8928571428571,115.14865000000005
512100,1000 ETF,2.983,CNY,1.7741385192766987,6.15658362989324,11.098696461824956,22.858319604612856,17.579818683484437,23.468543046357624,61.24324324324324,12.015946444436244,8.662175627013537,8.662175627013537,2.8063333333333325,2.518799999999998
DFAS,Dimensional U.S. Small Cap ETF,66.2,USD,0.060459492140275475,-0.8982035928143628,1.5960712093308875,10.370123374458164,-0.4660953240114302,0.9454101860323338,5.683269476372928,12.013536379018614,12.013536379018614,12.013536379018614,65.48190476190479,63.94399999999996
VNQ,Vanguard Real Estate ETF,90.43,USD,-0.29768467475192506,1.3448391796481036,-0.16559947008168632,4.134039613081533,-2.4645418756404,1.5040969805814384,-1.7919200695047692,11.641975308641983,19.74311440677968,81.4041762479085,89.9480952380951,90.44449999999985
EEM,iShares MSCI Emerging Index Fund,49.64,USD,-0.22110552763818983,-0.46119911770602945,0.7816465333468643,8.124591592245707,9.689537067727317,18.557439694291865,14.088715237876356,10.458388963061868,62.59416966917786,346.2334534495985,49.411428571428566,44.97099999999986
JEPQ,JPMorgan Nasdaq Equity Premium Income ETF,54.94,USD,-0.36271309394269646,-1.3290229885057507,0.01820498816675407,5.9594985535197615,-6.149641270925865,-3.138222849083218,1.8539117538005192,9.660678642714563,9.660678642714563,9.660678642714563,55.166190476190444,54.48857499999996
CSGOVI,10X GOVI,1113,ZAC,0,0,2.203856749311295,4.605263157894737,4.80225988700565,0.9066183136899365,3.2467532467532467,9.01077375122429,9.01077375122429,9.01077375122429,1107.4285714285713,1081.055
510500,500 ETF,6.92,CNY,1.9746536987916352,6.445162282725729,9.928514694201748,21.2545996145085,15.971174794704211,19.166523161701384,48.338692390139336,8.24316940630076,-1.3398082553430648,129.4262666731105,6.515714285714291,5.936455000000016
159915,E FUND MANAGEMENT,2.662,CNY,3.499222395023323,9.3223819301848,16.346153846153854,32.109181141439194,21.830663615560635,27.00381679389312,73.98692810457516,5.676855895196498,10.227743271221527,234.84276729559747,2.4162857142857153,2.12809
JEPI,JPMorgan Equity Premium Income ETF,56.88,USD,-0.38528896672504176,0.6280406899602017,0.035174111853681196,2.5974025974026063,-4.723618090452261,-1.6767502160760568,-1.829478771142553,5.4700537734099814,13.691784929042576,13.691784929042576,56.5642857142857,57.31754999999994
BINC,iShares Flexible Income Active ETF,52.83,USD,-0.151200151200148,-0.24546827794562417,0.2466793168880369,1.5180630284396601,0.571102227298681,1.4595736508546149,-0.5084745762711923,4.84223060130978,4.84223060130978,4.84223060130978,52.815238095238044,52.37869999999998
JAAA,Janus Henderson AAA CLO ETF,50.75,USD,0.019708316909731984,0.15788434971383125,0.09861932938855454,0.29644268774703275,-0.2555031446540931,0.03942440370590011,-0.11808699074985686,1.5710997698388802,1.5710997698388802,1.5710997698388802,50.68761904761903,50.67130000000003
510310,HS 300 ETF,4.336,CNY,2.384887839433293,5.473120895159342,5.447470817120627,12.975508077123509,11.983471074380176,12.27343345416883,30.780018357460897,1.0268020727465828,43.037947403343516,113.08012809418048,4.120047619047621,3.8706950000000013
2800,TRACKER FUND OF HONG KONG(TRAHK) ETF UNITS HKD,25.86,HKD,0.9367681498828979,0.15491866769945448,0.15491866769945448,8.838383838383828,11.465517241379311,28.01980198019802,43.18937669930102,1.0156249999999922,12.43478260869565,143.9622641509434,25.61809523809522,22.650649999999988
SGOV,iShares 0-3 Month Treasury Bond ETF,100.6,USD,0,0.07958615200954865,-0.019876764062820743,-0.04967709885743802,0.02982996917569965,0.2591189954155779,0.019884668920258523,0.5899410058993992,0.5798840231953593,0.5798840231953593,100.55190476190472,100.49935000000022
USFR,WisdomTree Floating Rate Treasury Fund,50.43,USD,0,0.0793808295296669,-0.039643211100105304,-0.07925500297206092,-0.1188354129530645,0.23852116875372179,0.01983339944466087,0.4181600955794521,0.5382775119617288,0.7793764988009604,50.37952380952391,50.3802999999999
BIL,SPDR Bloomberg 1-3 Month T-Bill ETF,91.66,USD,0,0.0764275575936163,-0.010908694229306333,-0.021815008726014648,0.010911074740852051,0.2351140029525982,-0.032718944268732834,0.14202993554025506,0.2625246116823396,0.08737717566654898,91.60857142857162,91.5798999999994
PULS,PGIM Ultra Short Bond ETF,49.74,USD,-0.020100502512558814,0.08048289738430411,0.040225261464205804,0.1006238679814938,0.040225261464205804,0.3631961259079897,0.1006238679814938,-0.3406131035864448,-0.5299470052994711,-0.5299470052994711,49.70380952380951,49.64272499999984
SHV,iShares Short Treasury Bond ETF,110.33,USD,-0.009062896501726586,0.058948895841833514,0.009064539521396952,-0.04077010192525636,-0.022654161569485465,0.1816035594297674,-0.08150697337439179,-0.3612390499413038,0.036268020672764564,1.4995400183992598,110.27738095238068,110.25869999999959
JPST,JPMorgan Ultra-Short Income ETF,50.64,USD,-0.05920663114269022,0.03951007506914881,0.059276822762302186,0.1384219893217328,0.19786307874950815,0.5160778086542239,0.11862396204033665,-0.41297935103245004,1.1788211788211858,1.1788211788211858,50.61190476190478,50.51789999999999
STIP,iShares 0-5 Year TIPS Bond ETF,103.16,USD,0.00969461948617635,0.0193911188675548,0.10674429888403633,0.5458089668616007,1.1670099048739804,2.47342803218436,3.0157779109247014,-0.6165703275529871,4.0548718983255965,3.2322729142672713,103.00809523809536,102.04600000000015
SUB,iShares Short-Term National Muni Bond ETF,106.92,USD,-0.0093519124661041,0.02806623631771086,0.42265426880811763,1.1446409989594248,0.9536398829194648,1.307561114269467,1.1637808685779203,-1.155588425626329,1.1063829787234059,6.08196309970861,106.78380952380974,105.81025000000038
VTIP,Vanguard Short-Term Inflation-Protected Securities Index Fund ETF Shares,50.31,USD,-0.019872813990457094,0.01988071570577558,0.39912193175015537,0.6401280256051216,2.443494196701289,3.8818913896345295,3.284746458632727,-1.1785503830288635,4.183060675088017,0.7408890668802655,50.2066666666665,49.48512499999972
MINT,PIMCO Enhanced Short Maturity Active Exchange-Traded Fund,100.56,USD,0.0049724031624438884,0.12944339340833957,0.07961783439490276,0.11947431302270466,-0.06956176090628359,0.21925453458241864,0.09954210631097804,-1.305329276670918,-0.6029455372145888,0.5398920215956872,100.46095238095234,100.42695000000002
SP5C,Amundi S&P 500 II ETF -C-EUR- Capitalisation,395.39,EUR,0.05567224232608003,-0.5283151777403262,2.1151859504132227,6.628731695477463,-5.363810435615133,-3.1690054612690712,-3.8892535064051144,-3.8892535064051144,-3.8892535064051144,-3.8892535064051144,394.47571428571393,
IGSB,iShares 1-5 Year Investment Grade Corporate Bond ETF,52.75,USD,-0.15142911224682623,-0.11361484567317226,0.208966565349543,0.841139361498753,1.4228033070563393,1.9126738794435898,1.0536398467432895,-4.125772446383139,0.5144817073170792,5.236907730673317,52.72619047619054,52.1599749999999
VCSH,Vanguard Short-Term Corporate Bond ETF,79.5,USD,-0.15071590052751135,-0.1632550546276472,0.22692889561271665,0.8499302296080194,1.3384321223709332,1.8969495001281775,0.9908536585365868,-4.216867469879518,0.06293266205160121,5.760276706132763,79.45476190476221,78.65630000000014
SHY,iShares 1-3 Year Treasury Bond ETF,82.67,USD,-0.08460236886632001,-0.04836174585901589,0.08474576271187335,0.1211093617536739,0.645239834429025,0.8232209281053687,-0.03627569528416098,-4.444316014563947,-2.7983539094650154,1.7101377952755912,82.63880952380988,82.35642500000047
BSV,Vanguard Short-Term Bond ETF,78.56,USD,-0.1271294177472595,-0.10172939979653903,0.1274534794800007,0.5374968006142843,1.3285179930349558,1.761658031088082,0.4989126263272362,-5.4974136894021335,-2.2155837689818285,4.8025473849323195,78.54571428571434,77.90464999999998
HYG,iShares iBoxx $ High Yield Corporate Bond ETF,80.2,USD,-0.18668326073427688,-0.36029320412472615,-0.2983590253605108,1.8283392585068532,0.5390497680832479,1.6734279918864192,1.5446948594580892,-5.535924617196705,-4.30736188998926,-23.143275213869163,80.3414285714288,79.34824999999961
159919,HARVEST FUND MGMT,4.619,CNY,2.303433001107422,5.312357501139982,6.625115420129269,14.077550012348713,11.759012823614803,12.111650485436884,31.221590909090903,-5.541922290388547,25.17615176151761,385.69926393270237,4.380904761904762,4.110140000000001
VGSH,Vanguard Short-Term Treasury ETF,58.65,USD,-0.051124744376280055,-0.017047391749059004,0.06824773929363444,0.13658869728529674,0.6003430531732443,0.7905138339920964,-0.06815471119440987,-5.593561368209257,-8.786936236391911,-2.266272665601183,58.620952380952446,58.44157500000022
SCHO,Schwab Short-Term U.S. Treasury ETF,24.32,USD,-0.08216926869350688,-0.04110152075625981,0.04113533525298874,0.08230452674896943,0.5374121537825506,0.6622516556291397,-0.14370765756518228,-5.626697710516102,-4.251968503937001,-3.107569721115542,24.310952380952283,24.24355000000013
510330,CHINAAMC 300,4.543,CNY,2.3428700157693196,5.479452054794515,6.618164750058672,12.478336221837102,12.034525277435275,10.535279805352793,31.26264085524416,-5.746887966804982,16.15954998721555,75.88075880758807,4.306809523809524,4.075149999999999
USHY,iShares Broad USD High Yield Corporate Bond ETF,37.32,USD,-0.1337971635001262,-0.47999999999999926,-0.24057738572573192,1.9393608303742171,0.026802465826850738,1.1382113821138258,0.5929919137466276,-6.419257773319965,-10.67851728827828,-10.67851728827828,37.363571428571426,37.013600000000004
510050,50 ETF,3.066,CNY,2.541806020066877,4.002713704206237,5.180102915951966,9.735146743020753,12.886597938144316,12.184412733260144,26.276771004942336,-8.45028366676621,57.87847579814624,306.631299734748,2.937619047619047,2.7624899999999983
IAGG,iShares International Aggregate Bond Fund,50.94,USD,-0.21547502448579717,-0.33261592643318666,-0.25455257489720495,0.5924170616113688,1.6157989228007084,1.8596280743851226,-0.9527513124635466,-8.644189383070302,1.3731343283582045,1.3731343283582045,51.07261904761892,50.7081999999999
SPIB,SPDR Portfolio Intermediate Term Corporate Bond ETF,33.57,USD,-0.23774145616641396,-0.23774145616641396,0.20895522388059787,1.4199395770392715,1.7272727272727282,2.2851919561243146,0.5089820359281488,-8.97505422993493,-1.2647058823529402,10.536713862364174,33.579047619047614,33.11125
MUB,iShares National Muni Bond ETF,103.91,USD,-0.13455069678039458,-0.24001536098310292,0.32828039007434917,0.0674114021571583,-2.7059925093632966,-2.59655043119611,-3.8048509535271244,-10.668844566712513,-5.096355831582791,3.9099999999999966,103.96857142857137,105.3622000000006
VTEB,Vanguard Tax-Exempt Bond ETF,48.83,USD,-0.061399918133444815,-0.22476501838986399,0.47325102880657793,0.1641025641025606,-2.7678215850258874,-2.845204934341424,-3.8400945254037078,-10.747578139279844,-2.3595280943811234,-2.3595280943811234,48.79761904761904,49.53205000000015
IEI,iShares 3-7 Year Treasury Bond ETF,118.73,USD,-0.1933422999327419,-0.15557330866585567,0.2448497129348246,0.8322717622080713,2.2564809232624277,2.6632079550367473,-0.13457818151231946,-11.156839269679724,-4.840907269375645,18.730000000000004,118.71214285714292,117.22359999999975
TIP,iShares TIPS Bond ETF,110.17,USD,0.01815705855651023,-0.25350837483024097,0.1545454545454561,1.426993187258329,1.2498851208528623,3.1747518261846794,1.0826681346912623,-12.833293773241554,-2.1406999467045624,8.541871921182269,110.1342857142857,108.81645000000034
IGIB,iShares 5-10 Year Investment Grade Corporate Bond ETF,53.29,USD,-0.3179947624392101,-0.3739016638624095,0.43347154165095525,2.382324687800196,2.441368704344475,3.275193798449608,0.2256911792364067,-12.896371363190585,-1.9503219871205193,6.314214463840397,53.32714285714279,52.26887499999992
SCHP,Schwab U.S. TIPs ETF,26.68,USD,0,-0.22438294689603114,0.07501875468867057,1.213960546282247,1.3292821876186913,3.1709203402938915,0.7362658108363236,-13.446877534468774,-1.947813303932382,6.189054726368158,26.67619047619058,26.376049999999942
VCIT,Vanguard Intermediate-Term Corporate Bond ETF,82.86,USD,-0.30080616051016723,-0.3128007699711322,0.30262680062946373,2.2584228063680096,2.2584228063680096,3.0212607236105837,-0.01206709303729349,-14.036725801431684,-2.8946443220438285,10.421123456972737,82.93666666666665,81.39249999999981
PFF,iShares Preferred and Income Securities ETF,31.49,USD,0.0953591862682695,0.19090041361755877,1.091492776886035,5.071738405071737,-0.5055292259083733,-0.3796267004112654,-1.930862659607602,-14.055676855895202,-18.2502596053998,-37.20836235460865,31.27047619047617,31.193125
VMBS,Vanguard Mortgage-Backed Securities ETF,46.23,USD,-0.1943005181347224,-0.25889967637541433,0.41268462206776224,2.0755133583572483,1.2040280210157557,1.9854401058901359,-1.6592214422463332,-14.971491631414384,-13.313332083255206,-7.75032924931157,46.22142857142853,45.8170500000001
588000,CHINA ASSET MANAGEMENT CO SNT INNOV 50 ETF,1.322,CNY,9.43708609271524,16.475770925110137,23.551401869158877,27.36030828516378,20.291173794358514,26.993275696445743,81.84319119669877,-15.038560411311053,-15.038560411311053,-15.038560411311053,1.139666666666667,1.06838
SCHR,Schwab Intermediate-Term U.S. Treasury ETF,24.92,USD,-0.28011204481791413,-0.24019215372297326,0.20104543626859955,0.8498583569405134,2.0893076607947627,2.5092554504319335,-0.9538950715421242,-15.137067938021444,-9.10085719496625,-0.9932459276916964,24.928095238095302,24.6434
BNDX,Vanguard Total International Bond ETF,49.2,USD,-0.20283975659228054,-0.2635313196837532,-0.34433866720679485,0.20366598778004363,0.22407822367080754,0.16286644951141166,-1.4620468656118504,-15.2892561983471,-7.239819004524881,-2.766817635016267,49.320238095238004,49.2967249999999
MBB,iShares MBS ETF,93.5,USD,-0.16017084890550526,-0.2985711239070176,0.42964554242750347,1.8074912891986026,1.0592304366623477,1.6635859519408516,-1.9402202412165648,-15.484045918828524,-14.705345739828502,-7.288060754778306,93.4947619047615,92.71339999999978
VGIT,Vanguard Intermediate-Term Treasury ETF,59.57,USD,-0.2344665885111381,-0.20103869994973605,0.26931493014644625,0.9147890902930699,2.1433470507544583,2.618432385874252,-0.8653686137460528,-15.563430191353648,-9.330289193302894,-0.7208032998625015,59.57238095238081,58.87487499999998
IUSB,iShares Core Total USD Bond Market ETF,46.09,USD,-0.23809523809523686,-0.3459459459459386,0.32651284283849735,1.699029126213599,1.118911803422565,1.9239274657231415,-1.4749893116716497,-15.7865887082039,-8.515283842794757,-7.893685051958425,46.11907619047601,45.68970300000007
USIG,iShares Broad USD Investment Grade Corporate Bond ETF,51.42,USD,-0.27152831652443865,-0.3681457081960816,0.5475166210402838,2.287646707777996,1.340165549862041,2.0035707200952295,-1.1343972313016657,-16.172155200521686,-5.7378551787350975,2.236802863107665,51.44523809523796,50.79794999999987
AGG,iShares Core U.S. Aggregate Bond ETF,98.85,USD,-0.23213564796124744,-0.33272837265579,0.3757108042241981,1.551263612081355,1.1253196930946234,1.8337282373544876,-1.7493290925355383,-16.73685983827494,-10.13636363636364,-3.0882352941176525,98.91380952381034,98.03604999999996
FBND,Fidelity Total Bond ETF,45.73,USD,-0.26172300981462276,-0.34865983874483264,0.219154065307899,1.5770768547312166,0.9492273730684321,1.6222222222222153,-1.9090519090519105,-16.960232431450887,-7.7838273845533505,-8.995024875621898,45.768095238095235,45.39444999999997
BND,Vanguard Total Bond Market ETF,73.37,USD,-0.2447314751869376,-0.5152542372881295,0.36935704514365286,1.522070015220712,1.1511684014613746,1.6345754259592837,-1.7146684527796396,-17.329577464788727,-10.850546780072897,-2.264566103028349,73.41904761904743,72.77559999999968
EMB,iShares J.P. Morgan USD Emerging Markets Bond ETF,93.53,USD,-0.31972716615154767,-0.44704630122405714,1.2667821567778277,4.003113532747686,2.8593423512592038,4.666517457475383,1.5747176368375357,-17.732430292901746,-11.429924242424237,-7.432690759371614,93.33285714285724,90.86292499999972
BIV,Vanguard Intermediate-Term Bond ETF,77.15,USD,-0.29723442750063295,-0.32299741602067183,0.3511966701352891,1.6870963490180586,2.3888520238885356,3.100360817853812,-0.7844650205761309,-17.759300714209566,-9.106974552309131,2.8392428685683946,77.18809523809539,75.96770000000014
GOVT,iShares U.S. Treasury Bond ETF,22.855,USD,-0.2182929491377459,-0.3270824247710392,0.26321561745996364,1.038903625110519,1.038903625110519,1.1283185840707919,-2.07797772065124,-18.535020495455353,-9.984245766049625,-7.917039517711715,22.8745238095238,22.733275000000113
LQD,iShares iBoxx $ Investment Grade Corporate Bond ETF,109.34,USD,-0.38265306122449133,-0.5999999999999969,0.5332842956969458,2.753500610844852,1.2219959266802514,2.072442120985809,-2.2265939372261423,-19.873955737945188,-6.145922746781113,6.413625304136256,109.52190476190502,108.06485000000016
IEF,iShares 7-10 Year Treasury Bond ETF,95.24,USD,-0.2931323283082089,-0.34529664120539744,0.432352631023934,1.4162496006815017,2.1012006861063397,2.7954668105774303,-2.5079332582659464,-21.991973134572863,-12.221198156682032,15.079762576095034,95.28571428571486,94.16750000000027
TLH,iShares 10-20 Year Treasury Bond ETF,100.21,USD,-0.4569385119698103,-1.0076064407784355,0.4007614467488142,2.0780279107670285,-0.9586874876457927,0.23004600920183013,-8.207382980672353,-40.61277705345503,-27.88572251007485,-0.16935644550707482,100.72714285714297,101.05715000000002
SPTL,SPDR Portfolio Long Term Treasury ETF,26.13,USD,-0.4571428571428609,-1.097653292959889,0.422751729438891,2.110199296600231,-1.7669172932330917,-0.6085964244960066,-10.329444063143452,-45.058873002523136,-29.17739531101776,3.9173004409028414,26.28095238095226,26.52309999999992
TLT,iShares 20+ Year Treasury Bond ETF,86.41,USD,-0.49516351911562273,-1.2569992000914278,0.27851920622025633,1.9346466910463616,-2.7680882187464926,-1.583143507972666,-12.425255903516778,-48.04593554593555,-32.655287974436916,4.524011128583519,87.03666666666633,88.41160000000009
